ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
952,SBF,3a,I4,LAST STUFF 2 (SLOPE),,Quartz,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Dorsal,3,678,2.19,1,5.53,4.67,3.06,,,,,,,,,,,,,,Flake,5.78,12.12,90,86.82,73.19,56.31,53.31,43.6,1.37,1.96,2.19,,,,,,Main,,,,,,,,,,,14.55,12.68,14.41,12.2,4.47,1.26,,Y,
953,SBF,3a,I4,MATTED 1/2,,Quartzite,0%,,RetouchedTool,Fragment,,Side-EndScraper,MarginalEdgeShaping,Dorsal,6,145678,5.43,1,7.84,4.86,5.78,,,,,,,,,,,,,,Flake,7.63,62.86,77.25,50.61,65.64,44.56,31.5,44.39,4.23,5.43,5.06,,,,,,,,,,,,,,,,,42.78,,33.35,,5.42,13.81,,Y,
954,SBF,3a,I4,MATTED 1/2,,Opaline/CCS,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Dorsal,3,567,4.54,1,2.15,3.8,2.02,,,,,,,,,,,,,,Flake,4.11,12.65,55.58,59.86,63.6,49.6,41.38,36.82,4.54,3.38,1.9,,,,,,,,,,,,,,,,,14.16,,12.88,,3.54,0.62,,Y,
955,SBF,3a,I4,MATTED 4,,Quartz,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Dorsal,4,1678,2.54,1,1.74,2.23,2.63,,,,,,,,,,,,,,Flake,3.22,14.29,68.39,70.32,55.95,48.68,51.08,49.76,1.67,2.22,2.54,,,,,,Main,,,,,,,,,,,15.28,15.28,7.26,7.26,2.55,0.44,,Y,
956,SBF,3a,I3,MATTED 3,,Quartz,0%,,RetouchedTool,Fragment,,Side-EndScraper,MarginalEdgeShaping,Dorsal,8,12345678,4.2,1,2.99,2.16,3.59,,,,,,,,,,,,,,Indeterminate,3.84,31.55,67.48,47.46,52.29,41.54,26.18,31.25,2.69,4.2,3.08,,,,,,,,,,,,,,,,,13.75,,8.41,,3.88,0.41,,Y,
957,SBF,2,K3,BASE OF HAWK,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,8,12345678,2.6,1,2.49,3.75,3.71,,,,,,,,,,,,,,Flake,3.88,32.25,67.14,73.61,87.01,51.09,60.44,75.63,2.6,2.6,2.13,,,,,,Main,,,,,,,,,,,15.63,15.63,7.67,7.41,3.7,0.62,,Y,
958,SBF,2,K4,FALCON,,Quartz,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Dorsal,6,123478,3.12,1,2.17,1.29,1.85,,,,,,,,,,,,,,Flake,2.82,19.83,73.36,77.89,55.67,45.5,54,44.18,2.59,1.48,3.12,,,,,,Main,,,,,,,,,,,11.61,10.09,6.14,5.24,2.67,0.24,,Y,
959,SBF,2,K4,FLAMINGO,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Both,8,12345678,3.14,1,2.3,2.1,2.14,,,,,,,,,,,,,,Flake,3.7,34.06,66.83,90,89.29,39.26,48.59,44.77,2.41,1.71,3.14,,,,,,Main,,,,,,,,,,,16.28,16.28,9.55,9.55,3.35,0.69,,Y,
960,SBF,2,K4,FALCON,,Opaline/CCS,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,6,145678,3.17,1,3.98,2.5,2.58,,,,,,,,,,,,,,Flake,4.1,20.62,69.04,80.09,84.49,46.5,33.74,24.3,3.17,2.75,2.1,,,,,,Main,,,,,,,,,,,13.29,13.29,10.24,10.24,3.91,0.7,,Y,
961,SBF,2,K3,HAWK 3B (UPPER),,Quartz,1-10%,Cobble,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,4,5678,5.12,1,2.88,3.38,4.88,,,,,,,,,,,,,,Flake,5.08,27.98,70.41,46.87,83.29,41.45,37.06,43.11,4.34,5.12,2.68,,,,,,Main,,,,,,,,,,,14.97,14.97,15.14,12.96,4.73,1.42,,Y,
962,SBF,2,K5,PBB2,,Quartz,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Dorsal,4,2345,2.72,1,2.34,3.1,2.95,,,,,,,,,,,,,,Flake,3.32,10.74,74.91,74.74,67.17,51.41,40.78,45.12,2.53,2.72,2.49,,,,,,Main,,,,,,,,,,,10.98,10.98,6.2,6.2,3.15,0.22,,Y,
963,SBF,2,K3,BROWN HAWK,,Quartz,0%,,RetouchedTool,Fragment,,Side-EndScraper,InvasiveEdgeShaping,Dorsal,5,15678,5.61,1,5.53,3.29,2.15,,,,,,,,,,,,,,Flake,5.77,29.82,80.43,75.96,68.61,54.4,39.79,53.53,5.61,2.85,1.96,,,,,,,,,,,,,,,,,16.52,,14.65,,3.6,1.65,,Y,
964,SBF,2,J3,HAWK 2/3,,Quartz,0%,,RetouchedTool,Proximal,,SideScraper,MarginalEdgeShaping,Dorsal,2,34,5.37,1,5.64,5.72,4.87,,,,,,,,,,,,,,Flake,4.95,11.85,85.42,79.22,71.57,42.61,50.6,66.72,2.65,3.36,5.37,,,,,,,,,,,,,,,,,8.47,,24.22,,4.23,1.02,,Y,
965,SBF,1,K3,LSM (LOWER)/ST,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Spherical,0%,4,3,1,2,5,12.69,15.52,15.52,8.04,8.04,6.24,0.76,,Y,
966,SBF,1,J3,LSM (LOWER),,Quartz,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Both,6,2345678,2.55,1,2.09,1.74,2.72,,,,,,,,,,,,,,Flake,4.3,28.79,77.98,54.63,79.38,39.72,39.14,59.9,1.58,1.27,2.55,,,,,,Main,,,,,,,,,,,14.82,14.16,11.83,11.83,3.01,0.72,,Y,
967,SBF,1,K3,ST3,,Opaline/CCS,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Both,8,12345678,2.19,1,1.45,1.34,1.51,,,,,,,,,,,,,,Blade,1.6,29.9,38.06,74.05,69.15,26.89,34.65,48.65,1.45,1.78,2.19,,,,,,Main,,,,,,,,,,,14.95,14.95,6.13,6.13,1.57,0.22,,Y,
968,SBF,1,K3,HbAST,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Both,8,12345678,2.72,1,3.32,2.9,3.32,,,,,,,,,,,,,,Indeterminate,4.56,25.15,77.91,61.2,72.9,43.08,39.09,56.51,2.54,2.72,1.48,,,,,,Main,,,,,,,,,,,11.7,11.7,7.46,6.74,4.55,0.34,,Y,
969,SBF,1,K3,ST3,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.75,7.01,Main,,,,,,,,,,,12.84,12.84,10.06,10.06,2.17,0.54,,N,
970,SBF,1,K3,ST3,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,11.02,5.36,Main,,,,,,,,,,,10.24,10.24,11.7,8.96,5.06,0.85,,N,
971,SBF,1,K3,ST3,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,16.79,4.19,,,,,,,,,,,,3.66,,16.8,,3.89,0.34,,N,
972,SBF,1,K3,ST3,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,Indeterminate,No,5.01,1.96,,,,,,,,,,,,12.87,,11.31,,2.91,0.36,,N,
973,SBF,1,K3,ST3,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,6.14,2.45,,,,,,,,,,,,9.87,,9.62,,2.84,0.3,,N,
974,SBF,1,K3,ST3,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,13.11,2.78,Main,,,,,,,,,,,27.52,27.52,23.32,22.56,6.24,4.01,,N,
975,SBF,1,K3,ST3,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,15.44,4.55,Main,,,,,,,,,,,13.18,13.18,21.02,21.02,3.6,1.11,,N,
976,SBF,1,K3,ST3,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Overshot,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,40.29,10.97,Main,,,,,,,,,,,29,29,65.22,45.25,6.93,19.93,,N,
977,SBF,1,K3,ST3,,Quartz,40-60%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,3,3,5,3,13.53,43.52,37.29,28.48,20.16,15.4,20.88,,N,
978,SBF,1,K3,NAST,,Silcrete,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,16.13,,16.92,,4.25,1.42,,N,
979,SBF,1,K3,NAST,,Silcrete,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.78,5.63,Main,,,,,,,,,,,18.16,18.16,10.49,9.26,6.69,1.51,,N,
980,SBF,1,K3,NAST,,Quartz,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,Main,,,,,,,,,,,10.27,10.27,8.68,6.91,4.38,0.29,,N,
981,SBF,1,K3,NAST,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,11.11,4.39,Main,,,,,,,,,,,9.38,9.38,12.3,9.76,3.95,0.61,,N,
982,SBF,1,K3,NAST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,7.56,4.56,CoreMaintenance,,,,,,,,,,,11,9.27,16.77,16.77,3.58,0.84,,N,
983,SBF,1,K3,NAST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.96,2.83,Main,,,,,,,,,,,28.13,28.13,10.99,10.99,3.8,1.47,,N,
984,SBF,1,K3,NAST,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,KITE,Indeterminate,No,4.94,1.41,Main,,,,,,,,,,,14.02,14.02,8.15,8.15,2.77,0.35,,N,
985,SBF,1,K3,NAST,,Quartzite,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,3,2,2,3,16.87,32.76,32.76,21.53,21.53,18.31,19.26,,N,
986,SBF,1,K3,AST,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,9.72,5.71,Main,,,,,,,,,,,19.03,16.36,10.27,8.48,5.02,1.21,,N,
987,SBF,1,K3,AST,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,9.6,5.02,Main,,,,,,,,,,,43.9,43.9,15.15,15.15,10.47,8.96,,N,
988,SBF,1,K3,AST,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.4,3.92,Main,,,,,,,,,,,13.69,13.69,12.92,12.92,2.71,0.57,,N,
989,SBF,1,K3,AST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.89,3.42,Main,,,,,,,,,,,12.74,12.74,5.63,5.63,4.93,0.37,,N,
990,SBF,1,K3,AST,,Quartz,10-40%,Cobble,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,21.05,6.48,,,,,,,,,,,,13.64,,27.83,,7.27,2.53,,N,
991,SBF,1,K3,AST,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,PIECESESQUILLES,Cubic,0%,4,3,1,3,5,9.47,19.68,19.68\,10.1,10.1,4.19,1.17,,N,
992,SBF,1,K3,ST3b/AST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.19,3.8,Main,,,,,,,,,,,13.94,13.94,9.75,9.75,5.04,0.62,,N,
993,SBF,1,K3,ST3b/AST,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,3,2,0,0,7,15.23,19.31,19.31,13.02,13.02,2.98,1.04,,N,
994,SBF,1,K3\,ST3b/AST,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,9.46,5.46,Main,,,,,,,,,,,17.15,14.32,12.57,12.57,4.2,1.36,,N,
995,SBF,1,K3,ST3b/AST,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Spherical,0%,3,2,1,0,5,8.4,11.69,11.69,10.41,8.8,5.7,0.65,,N,
996,SBF,1,K3,ST3 (REAR),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,OVAL,NotPrepared,Yes,12.58,6.31,Main,,,,,,,,,,,27.78,27.78,26.76,26.76,3.77,5.34,,N,
997,SBF,1,K3,ST3 (REAR),,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,9.62,3.65,Main,,,,,,,,,,,14,10.9,12.3,11.34,3,0.65,,N,
998,SBF,1,K3,ST3 (REAR),,Quartz,60-90%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,4,2,1,0,8,15.04,47.82,47.82,25.61,25.61,22.7,32.46,,N,
999,SBF,1,K3,TWIG,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,4.03,1.28,Main,,,,,,,,,,,14.14,14.14,8.59,8.15,4.13,0.53,,N,
1000,SBF,1,K3,TWIG,,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,7.84,,9.97,,2.64,0.27,,N,
1001,SBF,1,K3,TWIG,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Splintered,,,,,,,,,,,,,OVAL,NotPrepared,No,6.64,2.09,Main,,,,,,,,,,,11.7,11.7,10.23,10.23,2.96,0.36,,N,
1002,SBF,1,K3,TWIG,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,OVAL,NotPrepared,No,6.41,1.44,Main,,,,,,,,,,,10.86,10.86,11.68,11.68,1.27,0.24,,N,
1003,SBF,1,K3,TWIG,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,12.52,,14.17,,3.48,0.8,,N,
1004,SBF,1,K3,TWIG,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,14.63,5.5,Main,,,,,,,,,,,14.1,8.92,20.65,18.77,1.34,1,,N,
1005,SBF,1,K3,STb (REAR),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,8.13,3.99,Main,,,,,,,,,,,13.11,13.11,8.11,7.05,3.15,0.45,,N,
1006,SBF,1,K3,STb (REAR),,Quartzite,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,5,4,1,2,4,13.7,48.35,48.35,38.89,38.89,14.6,28.34,,N,
1007,SBF,1,K3,ST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,6.93,3.93,Main,,,,,,,,,,,9.27,9.27,8.08,8.08,2.45,0.35,,N,
1008,SBF,1,K3,ST,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.5,1.41,,,,,,,,,,,,11.14,,7.27,,2.3,0.18,,N,
1009,SBF,1,K3,ST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,4.64,1.42,Main,,,,,,,,,,,7.26,6.36,10.01,7.79,1.88,0.13,,N,
1010,SBF,1,K3,ST,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,3.25,3.02,Main,,,,,,,,,,,12.31,12.31,6.2,4.55,1.6,0.2,,N,
1011,SBF,1,K3,ST,,Quartz,10-40%,Cobble,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Overshot,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,25.81,,15.18,,3.64,1.54,,N,
1012,SBF,1,K3,ST,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,10.8,3.78,Main,,,,,,,,,,,25.86,25.86,14.73,12.92,5.82,2.23,,N,
1013,SBF,1,K3,ST,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RHOMBUS,NotPrepared,Yes,15.31,9.76,,,,,,,,,,,,24.62,,29.58,,7.7,6.07,,N,
1014,SBF,1,K3,SSM,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.36,2.35,Main,,,,,,,,,,,14.96,12.34,11.75,7.99,2.18,0.36,,N,
1015,SBF,1,K3,SSM,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.3,3.3,Main,,,,,,,,,,,10.21,10.21,11.82,11.82,2.68,0.37,,N,
1016,SBF,1,K3,SSM,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.01,,7.58,,2.08,0.24,,N,
1017,SBF,1,K3,SSM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,9.05,3.66,Main,,,,,,,,,,,11.36,10.9,10.9,9.4,2.68,0.58,,N,
1018,SBF,1,K3,SSM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,8.65,3.27,Main,,,,,,,,,,,12.28,10.77,9.59,7.86,3.25,0.5,,N,
1019,SBF,1,K3,SSM,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,2,2,0,1,7,6.9,13.51,13.51,10.36,9.15,3.1,0.57,,N,
1020,SBF,1,K3,SSM,,Silcrete,10-40%,Cobble,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,28.01,,21.31,,13.24,7.77,,N,
1021,SBF,1,K3,HbAST,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,29.85,8.92,,,,,,,,,,,,42.14,,61.85,,14.32,50.46,,N,
1022,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.76,,5.24,,2.82,0.18,,N,
1023,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,10.58,,6.95,,1.48,0.17,,N,
1024,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.54,2.58,Main,,,,,,,,,,,11.97,11.97,9.28,7.94,2.79,0.4,,N,
1025,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.2,,8.42,,1.87,0.19,,N,
1026,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.02,2.31,Main,,,,,,,,,,,11.74,11.74,8.8,8.8,2.48,0.36,,N,
1027,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Axial,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,6.66,3.44,Main,,,,,,,,,,,29.24,29.24,13.71,9.83,3.71,1.74,,N,
1028,SBF,1,K3,LSM (LOWER),,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,OVAL,NotPrepared,Yes,21.37,8.01,Main,,,,,,,,,,,33.94,33.94,33.2,33.2,9.93,14.01,,N,
1029,SBF,1,I3,LSM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,16.05,6.49,Main,,,,,,,,,,,9.79,9.79,16.26,12.4,4.84,0.92,,N,
1030,SBF,1,I3,LSM,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,Yes,65.83,12.64,Main,,,,,,,,,,,41.41,41.41,76.86,62.48,16.36,53.65,,N,
1031,SBF,2,K4,PBD 2,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Bipolar,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,Yes,19.04,5.13,Main,,,,,,,,,,,15.1,15.1,20.59,20.59,4.18,1.88,,N,
1032,SBF,1,K4,PBD 2,,Silcrete,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,11.2,7.1,,,,,,,,,,,,25,,34.45,,3.94,3.73,,N,
1033,SBF,1,K4,PBD 2,,Silcrete,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Both,8,12345678,3.02,1,2.17,2.84,2.13,,,,,,,,,,,,,,Flake,,,,,,,,,,,,OVAL,,,,,Main,,,,,,,,,,,30.99,30.99,31.56,31.56,6.94,7.26,,Y,
1034,SBF,1,J3,TOP ST,,Quartz,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Dorsal,,15678,,,,,,,,,8.12,10.02,8.42,1.92,2.37,3.22,1,,,,Indeterminate,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,13.94,13.94,10.03,10.03,2.34,0.55,,Y,
1035,SBF,1,I3,BELOW LSM,,Quartz,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,1678,,,,,,,,,4.11,6.46,6.09,1.78,1.69,1.58,0,,,,Indeterminate,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,8.68,8.68,6.79,6.79,1.4,0.12,,Y,
